symbol,industry_name,industry_code,updated_at,source
002632.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:22.565083,cninfo_industry_change
002633.SZ,通用设备制造业,C34,2026-03-18T23:31:22.600276,cninfo_industry_change
002634.SZ,非运动服装,S350209,2026-03-18T23:31:22.629237,cninfo_industry_change
002448.SZ,汽车制造业,C36,2026-03-18T23:31:22.709195,cninfo_industry_change
002637.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:22.815415,cninfo_industry_change
002641.SZ,橡胶和塑料制品业,C29,2026-03-18T23:31:22.839484,cninfo_industry_change
002640.SZ,零售业,F52,2026-03-18T23:31:22.840483,cninfo_industry_change
002638.SZ,LED,45203020,2026-03-18T23:31:22.858168,cninfo_industry_change
002643.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:22.904073,cninfo_industry_change
002645.SZ,环保设备,Z03010606,2026-03-18T23:31:23.068711,cninfo_industry_change
002642.SZ,软件和信息技术服务业,I65,2026-03-18T23:31:23.070711,cninfo_industry_change
002646.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:23.093209,cninfo_industry_change
002644.SZ,医药制造业,C27,2026-03-18T23:31:23.103815,cninfo_industry_change
002648.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:23.150328,cninfo_industry_change
002459.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:23.153836,cninfo_industry_change
002652.SZ,金属制品业,C33,2026-03-18T23:31:23.313301,cninfo_industry_change
002650.SZ,食品制造业,C14,2026-03-18T23:31:23.324523,cninfo_industry_change
002649.SZ,软件和信息技术服务业,I65,2026-03-18T23:31:23.327086,cninfo_industry_change
002651.SZ,航空,20101010,2026-03-18T23:31:23.351505,cninfo_industry_change
002654.SZ,商务服务业,L72,2026-03-18T23:31:23.397406,cninfo_industry_change
002653.SZ,医药制造业,C27,2026-03-18T23:31:23.407644,cninfo_industry_change
002655.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:23.541007,cninfo_industry_change
002656.SZ,纺织服装、服饰业,C18,2026-03-18T23:31:23.582675,cninfo_industry_change
002657.SZ,系统集成服务,45102010,2026-03-18T23:31:23.613852,cninfo_industry_change
002660.SZ,光电子器件,Z08020401,2026-03-18T23:31:23.687285,cninfo_industry_change
002659.SZ,教育,P83,2026-03-18T23:31:23.688220,cninfo_industry_change
002661.SZ,食品制造业,C14,2026-03-18T23:31:23.783662,cninfo_industry_change
002662.SZ,汽车制造业,C36,2026-03-18T23:31:23.785662,cninfo_industry_change
002663.SZ,土木工程建筑业,E48,2026-03-18T23:31:23.902292,cninfo_industry_change
002666.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:23.903292,cninfo_industry_change
002664.SZ,汽车制造业,C36,2026-03-18T23:31:23.914966,cninfo_industry_change
002469.SZ,化学原料,Z02010101,2026-03-18T23:31:23.955444,cninfo_industry_change
002667.SZ,稀有金属,Z02020403,2026-03-18T23:31:23.989540,cninfo_industry_change
002668.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:24.031575,cninfo_industry_change
002483.SZ,通用设备制造业,C34,2026-03-18T23:31:24.111646,cninfo_industry_change
002669.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:24.113216,cninfo_industry_change
002672.SZ,废弃资源综合利用业,C42,2026-03-18T23:31:24.148438,cninfo_industry_change
002674.SZ,皮革、毛皮、羽毛及其制品和制鞋业,C19,2026-03-18T23:31:24.261974,cninfo_industry_change
002673.SZ,资本市场服务,J67,2026-03-18T23:31:24.279035,cninfo_industry_change
002675.SZ,医药制造业,C27,2026-03-18T23:31:24.347487,cninfo_industry_change
002671.SZ,非金属矿物制品业,C30,2026-03-18T23:31:24.370626,cninfo_industry_change
002488.SZ,汽车制造业,C36,2026-03-18T23:31:24.387980,cninfo_industry_change
002677.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:24.404741,cninfo_industry_change
002678.SZ,文教、工美、体育和娱乐用品制造业,C24,2026-03-18T23:31:24.509530,cninfo_industry_change
002679.SZ,林业,A02,2026-03-18T23:31:24.524957,cninfo_industry_change
002683.SZ,开采专业及辅助性活动,B11,2026-03-18T23:31:24.617513,cninfo_industry_change
002682.SZ,道路运输业,G54,2026-03-18T23:31:24.621350,cninfo_industry_change
002685.SZ,工程机械,20402010,2026-03-18T23:31:24.662259,cninfo_industry_change
002686.SZ,通用设备制造业,C34,2026-03-18T23:31:24.750845,cninfo_industry_change
002687.SZ,纺织服装、服饰业,C18,2026-03-18T23:31:24.761788,cninfo_industry_change
002689.SZ,通用设备制造业,C34,2026-03-18T23:31:24.821252,cninfo_industry_change
002688.SZ,医药制造业,C27,2026-03-18T23:31:24.842669,cninfo_industry_change
002496.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:24.936369,cninfo_industry_change
002501.SZ,有色金属冶炼和压延加工业,C32,2026-03-18T23:31:24.956407,cninfo_industry_change
002691.SZ,专用设备制造业,C35,2026-03-18T23:31:24.990676,cninfo_industry_change
002692.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:25.007828,cninfo_industry_change
002490.SZ,专用设备制造业,C35,2026-03-18T23:31:25.073372,cninfo_industry_change
002694.SZ,橡胶和塑料制品业,C29,2026-03-18T23:31:25.089395,cninfo_industry_change
002696.SZ,农副食品加工业,C13,2026-03-18T23:31:25.168202,cninfo_industry_change
002695.SZ,农副食品加工业,C13,2026-03-18T23:31:25.176853,cninfo_industry_change
002697.SZ,零售业,F52,2026-03-18T23:31:25.225414,cninfo_industry_change
002698.SZ,其他通用机械,Z03010506,2026-03-18T23:31:25.234221,cninfo_industry_change
002700.SZ,燃气生产和供应业,D45,2026-03-18T23:31:25.274777,cninfo_industry_change
002702.SZ,农副食品加工业,C13,2026-03-18T23:31:25.387427,cninfo_industry_change
002703.SZ,汽车制造业,C36,2026-03-18T23:31:25.393575,cninfo_industry_change
002706.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:25.448447,cninfo_industry_change
002705.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:25.455227,cninfo_industry_change
002508.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:25.462056,cninfo_industry_change
002707.SZ,商务服务业,L72,2026-03-18T23:31:25.512213,cninfo_industry_change
002709.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:25.656996,cninfo_industry_change
002708.SZ,汽车制造业,C36,2026-03-18T23:31:25.657995,cninfo_industry_change
002714.SZ,畜牧业,A03,2026-03-18T23:31:25.676154,cninfo_industry_change
002713.SZ,建筑装饰、装修和其他建筑业,E50,2026-03-18T23:31:25.680155,cninfo_industry_change
002523.SZ,通用设备制造业,C34,2026-03-18T23:31:25.689123,cninfo_industry_change
002712.SZ,商务服务业,L72,2026-03-18T23:31:25.708258,cninfo_industry_change
002715.SZ,汽车制造业,C36,2026-03-18T23:31:25.871625,cninfo_industry_change
002716.SZ,有色金属冶炼和压延加工业,C32,2026-03-18T23:31:25.875140,cninfo_industry_change
002721.SZ,文教、工美、体育和娱乐用品制造业,C24,2026-03-18T23:31:25.912992,cninfo_industry_change
002718.SZ,其他制造业,C41,2026-03-18T23:31:25.960749,cninfo_industry_change
002719.SZ,休闲食品,30103040,2026-03-18T23:31:25.984661,cninfo_industry_change
002722.SZ,纺织服装设备,S640206,2026-03-18T23:31:26.016119,cninfo_industry_change
002537.SZ,其他汽车零部件,25101050,2026-03-18T23:31:26.051628,cninfo_industry_change
002723.SZ,基础设施建设,20201020,2026-03-18T23:31:26.122092,cninfo_industry_change
002725.SZ,汽车制造业,C36,2026-03-18T23:31:26.146311,cninfo_industry_change
002726.SZ,农副食品加工业,C13,2026-03-18T23:31:26.185682,cninfo_industry_change
002729.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:26.263357,cninfo_industry_change
002542.SZ,土木工程建筑业,E48,2026-03-18T23:31:26.324477,cninfo_industry_change
002730.SZ,专用设备制造业,C35,2026-03-18T23:31:26.338845,cninfo_industry_change
002731.SZ,文教、工美、体育和娱乐用品制造业,C24,2026-03-18T23:31:26.380007,cninfo_industry_change
002732.SZ,食品制造业,C14,2026-03-18T23:31:26.416940,cninfo_industry_change
002733.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:26.457323,cninfo_industry_change
002545.SZ,钾肥,15101020,2026-03-18T23:31:26.558246,cninfo_industry_change
002734.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:26.559072,cninfo_industry_change
002735.SZ,橡胶和塑料制品业,C29,2026-03-18T23:31:26.586687,cninfo_industry_change
002736.SZ,资本市场服务,J67,2026-03-18T23:31:26.587292,cninfo_industry_change
002737.SZ,医药制造业,C27,2026-03-18T23:31:26.672249,cninfo_industry_change
002558.SZ,互联网和相关服务,I64,2026-03-18T23:31:26.695831,cninfo_industry_change
002739.SZ,广播、电视、电影和录音制作业,R87,2026-03-18T23:31:26.804238,cninfo_industry_change
002743.SZ,金属制品业,C33,2026-03-18T23:31:26.810895,cninfo_industry_change
002745.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:26.862960,cninfo_industry_change
002746.SZ,农副食品加工业,C13,2026-03-18T23:31:26.912604,cninfo_industry_change
002747.SZ,通用设备制造业,C34,2026-03-18T23:31:27.024344,cninfo_industry_change
002749.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:27.088133,cninfo_industry_change
002553.SZ,汽车制造业,C36,2026-03-18T23:31:27.097149,cninfo_industry_change
002752.SZ,金属制品业,C33,2026-03-18T23:31:27.129483,cninfo_industry_change
002753.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:27.257201,cninfo_industry_change
002755.SZ,医药制造业,C27,2026-03-18T23:31:27.312185,cninfo_industry_change
002757.SZ,其他专用设备,Z03010605,2026-03-18T23:31:27.315499,cninfo_industry_change
002756.SZ,钢铁,Z02020301,2026-03-18T23:31:27.325878,cninfo_industry_change
002568.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:27.500353,cninfo_industry_change
002758.SZ,批发业,F51,2026-03-18T23:31:27.508996,cninfo_industry_change
002760.SZ,金属制品业,C33,2026-03-18T23:31:27.569199,cninfo_industry_change
002761.SZ,土木工程建筑业,E48,2026-03-18T23:31:27.576381,cninfo_industry_change
002570.SZ,食品制造业,C14,2026-03-18T23:31:27.627295,cninfo_industry_change
002569.SZ,纺织服装、服饰业,C18,2026-03-18T23:31:27.648046,cninfo_industry_change
002763.SZ,非运动服装,S350209,2026-03-18T23:31:27.714983,cninfo_industry_change
002762.SZ,纺织服装、服饰业,C18,2026-03-18T23:31:27.729295,cninfo_industry_change
002765.SZ,汽车系统部件,25101010,2026-03-18T23:31:27.799295,cninfo_industry_change
002766.SZ,汽车零配件,Z04010101,2026-03-18T23:31:27.821257,cninfo_industry_change
002767.SZ,仪器仪表制造业,C40,2026-03-18T23:31:27.829088,cninfo_industry_change
002768.SZ,塑料制品,Z02010202,2026-03-18T23:31:27.881227,cninfo_industry_change
002579.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:27.913477,cninfo_industry_change
002769.SZ,物流,Z03030101,2026-03-18T23:31:27.932796,cninfo_industry_change
002771.SZ,软件和信息技术服务业,I65,2026-03-18T23:31:27.951850,cninfo_industry_change
002772.SZ,农业,A01,2026-03-18T23:31:27.979857,cninfo_industry_change
002777.SZ,软件和信息技术服务业,I65,2026-03-18T23:31:28.159640,cninfo_industry_change
002778.SZ,水务及水治理,S760102,2026-03-18T23:31:28.181076,cninfo_industry_change
002779.SZ,专用设备制造业,C35,2026-03-18T23:31:28.184552,cninfo_industry_change
002780.SZ,零售业,F52,2026-03-18T23:31:28.196263,cninfo_industry_change
002783.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:28.404992,cninfo_industry_change
002785.SZ,非金属矿物制品业,C30,2026-03-18T23:31:28.408943,cninfo_industry_change
002786.SZ,专用设备制造业,C35,2026-03-18T23:31:28.444829,cninfo_industry_change
002582.SZ,农副食品加工业,C13,2026-03-18T23:31:28.511873,cninfo_industry_change
002788.SZ,批发业,F51,2026-03-18T23:31:28.637935,cninfo_industry_change
002787.SZ,金属制品业,C33,2026-03-18T23:31:28.653106,cninfo_industry_change
002789.SZ,建筑装饰、装修和其他建筑业,E50,2026-03-18T23:31:28.678861,cninfo_industry_change
002790.SZ,橡胶和塑料制品业,C29,2026-03-18T23:31:28.707900,cninfo_industry_change
002791.SZ,金属制品业,C33,2026-03-18T23:31:28.835492,cninfo_industry_change
002793.SZ,医药制造业,C27,2026-03-18T23:31:28.873812,cninfo_industry_change
002792.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:28.884116,cninfo_industry_change
002795.SZ,通用设备制造业,C34,2026-03-18T23:31:28.910892,cninfo_industry_change
002796.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:29.063363,cninfo_industry_change
002797.SZ,资本市场服务,J67,2026-03-18T23:31:29.088384,cninfo_industry_change
002798.SZ,非金属矿物制品业,C30,2026-03-18T23:31:29.120295,cninfo_industry_change
002799.SZ,造纸和纸制品业,C22,2026-03-18T23:31:29.157349,cninfo_industry_change
002614.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:29.278708,cninfo_industry_change
002800.SZ,道路运输业,G54,2026-03-18T23:31:29.285423,cninfo_industry_change
002801.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:29.311741,cninfo_industry_change
002802.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:29.351461,cninfo_industry_change
002803.SZ,网络零售,Z04060201,2026-03-18T23:31:29.384459,cninfo_industry_change
002806.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:29.487321,cninfo_industry_change
002805.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:29.520044,cninfo_industry_change
002807.SZ,货币金融服务,J66,2026-03-18T23:31:29.521044,cninfo_industry_change
002808.SZ,通用设备制造业,C34,2026-03-18T23:31:29.542699,cninfo_industry_change
002813.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:29.738709,cninfo_industry_change
002811.SZ,专业技术服务业,M74,2026-03-18T23:31:29.745657,cninfo_industry_change
002812.SZ,橡胶和塑料制品业,C29,2026-03-18T23:31:29.768369,cninfo_industry_change
002626.SZ,包装食品与肉类,Z05030101,2026-03-18T23:31:29.825376,cninfo_industry_change
002815.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:29.952201,cninfo_industry_change
002617.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:29.962264,cninfo_industry_change
002816.SZ,通用设备制造业,C34,2026-03-18T23:31:29.975535,cninfo_industry_change
002817.SZ,医药制造业,C27,2026-03-18T23:31:30.003602,cninfo_industry_change
002627.SZ,旅游,Z04040101,2026-03-18T23:31:30.058969,cninfo_industry_change
002819.SZ,批发业,F51,2026-03-18T23:31:30.156449,cninfo_industry_change
002820.SZ,食品制造业,C14,2026-03-18T23:31:30.168149,cninfo_industry_change
002821.SZ,医药制造业,C27,2026-03-18T23:31:30.189949,cninfo_industry_change
002822.SZ,建筑装饰、装修和其他建筑业,E50,2026-03-18T23:31:30.224475,cninfo_industry_change
002823.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:30.258495,cninfo_industry_change
002635.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:30.289987,cninfo_industry_change
002825.SZ,汽车零配件,Z04010101,2026-03-18T23:31:30.363029,cninfo_industry_change
002824.SZ,汽车制造业,C36,2026-03-18T23:31:30.399435,cninfo_industry_change
002826.SZ,药品制剂,35202020,2026-03-18T23:31:30.421130,cninfo_industry_change
002827.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:31:30.430654,cninfo_industry_change
002829.SZ,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:30.510868,cninfo_industry_change
002828.SZ,开采专业及辅助性活动,B11,2026-03-18T23:31:30.521902,cninfo_industry_change
002639.SZ,通用设备制造业,C34,2026-03-18T23:31:30.523903,cninfo_industry_change
002636.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:30.582802,cninfo_industry_change
002830.SZ,建筑装饰、装修和其他建筑业,E50,2026-03-18T23:31:30.643570,cninfo_industry_change
002831.SZ,造纸和纸制品业,C22,2026-03-18T23:31:30.671046,cninfo_industry_change
002833.SZ,专用设备制造业,C35,2026-03-18T23:31:30.692198,cninfo_industry_change
002835.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:30.731068,cninfo_industry_change
002836.SZ,印刷和记录媒介复制业,C23,2026-03-18T23:31:30.739360,cninfo_industry_change
002837.SZ,专用设备制造业,C35,2026-03-18T23:31:30.760896,cninfo_industry_change
002838.SZ,橡胶和塑料制品业,C29,2026-03-18T23:31:30.803124,cninfo_industry_change
002839.SZ,货币金融服务,J66,2026-03-18T23:31:30.860585,cninfo_industry_change
002840.SZ,农副食品加工业,C13,2026-03-18T23:31:30.925948,cninfo_industry_change
002841.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:30.926949,cninfo_industry_change
002842.SZ,有色金属冶炼和压延加工业,C32,2026-03-18T23:31:30.948220,cninfo_industry_change
002843.SZ,加工机械,20401010,2026-03-18T23:31:30.994837,cninfo_industry_change
002845.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:30.996343,cninfo_industry_change
002846.SZ,金属制品业,C33,2026-03-18T23:31:31.062817,cninfo_industry_change
002850.SZ,金属制品业,C33,2026-03-18T23:31:31.155333,cninfo_industry_change
002848.SZ,彩电,S330201,2026-03-18T23:31:31.165308,cninfo_industry_change
002849.SZ,仪器仪表制造业,C40,2026-03-18T23:31:31.181583,cninfo_industry_change
002851.SZ,电气机械和器材制造业,C38,2026-03-18T23:31:31.215749,cninfo_industry_change
002852.SZ,农副食品加工业,C13,2026-03-18T23:31:31.217477,cninfo_industry_change
002853.SZ,家具制造业,C21,2026-03-18T23:31:31.253621,cninfo_industry_change
002857.SZ,仪器仪表制造业,C40,2026-03-18T23:31:31.382869,cninfo_industry_change
002855.SZ,电子设备与仪器,Z08020201,2026-03-18T23:31:31.404017,cninfo_industry_change
